,usaf,name,state,lat,lon,elev,min_temp,mean_temp,max_temp,total_precipitation,high_prcp_days,high_sndp_change_days,days_with_tornado,days_with_hail,severity_rating
1388,726565,MORRIS MUNICIPAL AIRPORT,MN,45.566,-95.968,+0344.4,-23.8,40.81104651162791,100.4,0.0,0.0,0,0,0,0.0
756,722252,MYERS FIELD AIRPORT,MN,44.729,-96.266,+0363.6,-17.3,45.34368131868132,100.4,9.92,0.0,0,0,0,0.0
1390,726567,NEW ULM MUNICIPAL AIRPORT,MN,44.319,-94.502,+0308.2,-20.2,45.2953488372093,98.6,0.0,0.0,0,0,0,0.0
986,722168,OLIVIA REGIONAL AIRPORT,MN,44.779,-95.033,+0328.0,-18.4,43.29752747252747,98.6,0.0,0.0,0,0,0,0.0
1375,726544,ORR REGIONAL AIRPORT,MN,48.016,-92.856,+0399.6,-38.2,37.15643835616439,93.2,0.0,0.0,0,0,0,0.0
1449,727515,ORTHONVILLE MUNI-MARTINSON FI,MN,45.306,-96.424,+0335.3,-22.0,42.54664804469273,96.8,0.0,0.0,0,0,0,0.0
1391,726568,OWATONNA DEGNER RGNL ARPT,MN,44.123,-93.261,+0349.3,-20.2,44.9991643454039,98.6,0.0,0.0,0,0,0,0.0
555,720367,PAYNESVILLE MUNI,MN,45.372,-94.747,+0359.7,-29.2,41.84478021978022,98.6,0.0,0.0,0,0,0,0.0
1447,727508,PINE RIVER REGIONAL AIRPORT,MN,46.725,-94.382,+0394.7,-32.8,38.380362537764356,89.6,0.0,0.0,0,0,0,0.0
1389,726566,PIPESTONE MUNICIPAL ARPT,MN,43.983,-96.3,+0529.1,-14.8,45.65771144278607,96.8,0.0,0.0,0,0,0,0.0
2122,727453,PK RPDS MUNI-KONSHOK FD AP,MN,46.901,-95.068,+0437.1,-36.9,39.39664804469273,98.1,21.23,0.0,0,0,0,0.0
1409,726682,PRINCETON MUNICIPAL AIRPORT,MN,45.56,-93.608,+0298.4,-27.4,42.99620991253644,100.4,0.0,0.0,0,0,0,0.0
932,722006,QUENTIN AANENSON FIELD AIRPOR,MN,43.621,-96.216,+0436.2,-18.4,43.72583333333334,96.8,0.0,0.0,0,0,0,0.0
183,744667,RAY S MILLER AAF / CAMP RIPLE,MN,46.091,-94.361,+0350.5,-33.2,41.10698324022346,100.9,25.73,0.0,0,0,0,0.0
1387,726564,RED WING REGIONAL AIRPORT,MN,44.589,-92.485,+0237.7,-23.8,44.25308988764045,98.6,0.0,0.0,0,0,0,0.0
2075,726556,REDWOOD FALLS MUNI AIRPORT,MN,44.548,-95.08,+0311.2,-17.0,44.91071428571429,100.9,16.77,0.0,0,0,0,0.0
1428,727444,RICHARD B HELGESON AIRPORT,MN,47.049,-91.745,+0329.2,-27.4,39.84523076923077,89.6,0.0,0.0,0,0,0,0.0
2297,726440,ROCHESTER INTERNATIONAL AIRPO,MN,43.904,-92.492,+0397.5,-20.9,43.78465753424658,96.1,35.74,0.0,5,0,0,5.0
1439,727477,ROSEAU MUNI/RUDY BILLBERG FLD,MN,48.856,-95.697,+0322.8,-32.8,38.57780821917808,96.8,0.0,0.0,0,0,0,0.0
1663,726679,RUSH CITY REGIONAL AIRPORT,MN,45.698,-92.953,+0281.3,-24.9,42.95666666666666,96.1,18.25,0.0,0,0,0,0.0
1671,727473,SCOTTS SPB,MN,48.267,-92.483,+0341.1,-34.6,35.98968481375359,91.4,0.0,0.0,0,0,0,0.0
534,997737,SILVER BAY,MN,47.27,-91.08,+0198.0,-14.8,38.604383561643836,84.4,0.0,0.0,0,0,0,0.0
1430,727456,SKY HARBOR AIRPORT,MN,46.722,-92.043,+0185.9,-18.4,39.76703296703296,93.2,0.0,0.0,0,0,0,0.0
1700,720368,SLAYTON MUNICIPAL AIRPORT,MN,43.987,-95.783,+0494.7,-18.4,42.735428571428564,96.4,11.03,0.0,0,0,0,0.0
1404,726603,SOUTH ST PAUL MUNI-RICHARD E,MN,44.857,-93.033,+0249.9,-17.5,45.87041095890412,100.6,24.69,0.0,0,0,0,0.0
2299,726550,ST CLOUD REGIONAL AIRPORT,MN,45.543,-94.051,+0310.3,-27.9,43.010958904109586,100.0,33.52,0.0,5,0,0,5.0
1381,726554,ST JAMES MUNICIPAL AIRPORT,MN,43.986,-94.558,+0325.2,-18.4,44.25934065934066,96.8,0.0,0.0,0,0,0,0.0
222,720972,ST MARY HOSPITAL HELIPORT,MN,44.017,-92.483,+0355.0,-15.0,45.38626373626373,95.0,13.67,0.0,0,0,0,0.0
1979,726584,ST PAUL DOWNTOWN HO,MN,44.933,-93.05,+0215.0,-17.0,46.15232876712329,100.0,19.29,0.0,0,0,0,0.0
930,722003,STANTON AIRFIELD,MN,44.476,-93.016,+0280.4,-22.9,44.80745856353591,99.0,13.48,0.0,0,0,0,0.0
1448,727514,STAPLES MUNICIPAL AIRPORT,MN,46.381,-94.806,+0392.3,-34.6,41.63461538461538,98.6,0.0,0.0,0,0,0,0.0
1383,726559,SW MN RGNL MRSHL/RYAN FIELD A,MN,44.45,-95.817,+0359.4,-18.4,44.63415977961433,99.0,15.98,0.0,0,0,0,0.0
1453,727555,THIEF RIVER FALLS RGNL APT,MN,48.067,-96.183,+0339.9,-33.0,38.1717808219178,99.0,15.28,0.0,0,0,0,0.0
1016,722342,TRACY MUNICIPAL AIRPORT,MN,44.249,-95.607,+0408.4,-18.4,46.12928994082841,98.6,16.75,0.0,0,0,0,0.0
1384,726561,WADENA MUNICIPAL AIRPORT,MN,46.447,-95.212,+0417.6,-38.2,39.21114206128133,96.8,0.0,0.0,0,0,0,0.0
1378,726548,WARROAD INTL-SWEDE CARLSON FL,MN,48.941,-95.348,+0327.4,-34.6,37.09093406593408,95.0,0.0,0.0,0,0,0,0.0
937,722032,WASECA MUNICIPAL AIRPORT,MN,44.074,-93.553,+0343.2,-25.6,44.38761329305136,96.8,0.0,0.0,0,0,0,0.0
1441,727486,WASKISH MUNICIPAL AIRPORT,MN,48.154,-94.517,+0360.0,-34.6,38.61882352941176,96.8,0.0,0.0,0,0,0,0.0
1451,727533,WHEATON MUNICIPAL AIRPORT,MN,45.78,-96.545,+0312.4,-27.4,42.623976608187135,100.4,0.0,0.0,0,0,0,0.0
731,720386,WILLMAR MUNICIPAL AIRPORT JOH,MN,45.117,-95.133,+0344.1,-20.2,44.16327683615819,98.6,0.0,0.0,0,0,0,0.0
1445,727506,WINDOM MUNICIPAL AIRPORT,MN,43.913,-95.109,+0429.8,-18.4,43.958791208791204,96.8,0.0,0.0,0,0,0,0.0
1400,726588,WIOA MUNI-MAX CONRAD FD AP,MN,44.077,-91.708,+0200.0,-22.0,45.358356940509914,96.8,24.52,0.0,0,0,0,0.0
1399,726587,WORTHINGTON MUNICIPAL ARPT,MN,43.645,-95.58,+0478.5,-18.9,44.43049450549451,97.0,14.96,0.0,0,0,0,0.0
1178,724464,AGRICULTURAL SCIENCE CENTER,MO,39.823,-93.579,+0234.4,-6.0,54.37445054945054,98.1,46.04,0.0,0,0,0,0.0
436,720616,BRANSON AIRPORT,MO,36.533,-93.2,+0397.2,-4.0,57.93643835616438,102.2,0.0,0.0,0,0,0,0.0
84,A51256,BRANSON WEST MUNICIPAL EMERSO,MO,36.699,-93.402,+0411.2,-5.8,58.14245810055867,104.0,0.0,0.0,0,0,0,0.0
248,720949,CAMDENTON MEMORIAL AIRPORT,MO,37.974,-92.691,+0324.0,-5.8,56.249315068493146,102.2,0.0,0.0,0,0,0,0.0
322,723290,CAPE GIRARDEAU RGNL ARPT,MO,37.225,-89.571,+0102.4,-5.1,57.813972602739724,100.0,43.64,0.0,0,0,0,0.0
1937,724463,CHARLES B WHEELER D,MO,39.117,-94.583,+0231.0,-6.0,56.6043956043956,100.0,25.5,0.0,0,0,0,0.0
410,720636,CLINTON MEMORIAL AIRPORT,MO,38.35,-93.683,+0251.2,-5.8,55.66876712328767,98.6,0.0,0.0,0,0,0,0.0
2356,724450,COLUMBIA REGIONAL AIRPORT,MO,38.817,-92.218,+0272.2,-7.1,56.43287671232876,105.1,35.49,0.0,8,0,0,8.0
1935,724454,FARMINGTON RGNL,MO,37.761,-90.429,+0289.0,-8.0,55.69035812672176,102.0,32.09,0.0,0,0,0,0.0
33,720477,FLOYD W JONES LEBANON,MO,37.648,-92.652,+0402.6,-7.6,56.24301369863014,100.4,0.0,0.0,0,0,0,0.0
151,720476,HANNIBAL REGIONAL AIRPORT,MO,39.725,-91.444,+0234.7,-7.6,49.326449275362314,100.4,0.0,0.0,0,0,0,0.0
1604,724458,JEFFERSON CITY MEMO ARPT,MO,38.591,-92.156,+0174.7,-4.0,57.300000000000004,104.0,35.0,0.0,0,0,0,0.0
292,720869,JESSE VIERTEL MEMORIAL AIRPOR,MO,38.947,-92.683,+0218.2,-4.9,56.535989010989,102.0,26.26,0.0,0,0,0,0.0
2350,723495,JOPLIN REGIONAL AIRPORT,MO,37.152,-94.495,+0296.3,-6.0,58.93260273972602,107.1,44.76,0.0,0,0,0,0.0
2237,724460,KANSAS CITY INTERNATIONAL AIR,MO,39.297,-94.731,+0306.3,-4.0,55.86346153846153,100.9,34.93,0.0,7,0,0,7.0
53,720331,KENNETT MEM,MO,36.226,-90.037,+0079.9,-2.2,60.663013698630145,102.2,0.0,0.0,0,0,0,0.0
1936,724455,KIRKSVILLE RGNL,MO,40.083,-92.533,+0294.0,-11.0,51.22821917808219,97.0,37.52,0.0,0,0,0,0.0
2352,724340,LAMBERT-ST LOUIS INTERNATIONA,MO,38.753,-90.374,+0161.9,-6.0,57.99369863013698,105.1,51.08,1.0,9,0,0,10.0
40,720478,LAWRENCE SMITH MEM,MO,38.611,-94.342,+0278.9,-4.0,56.25635359116021,100.4,0.0,0.0,0,0,0,0.0
1605,724459,LEE C FINE MEMORIAL ARPT,MO,38.096,-92.553,+0264.9,-6.0,51.077777777777776,102.9,23.44,0.0,0,0,0,0.0
904,720306,LEE'S SUMMIT MUNICIPAL APT,MO,38.96,-94.371,+0303.9,-7.6,55.43933518005541,100.9,32.48,0.0,0,0,0,0.0
11,720481,MALDEN FAA AIRPORT,MO,36.6,-89.983,+0092.1,-0.4,56.74172413793104,100.4,0.0,0.0,0,0,0,0.0
65,720483,MARSHALL MEM MUNI,MO,39.096,-93.203,+0237.4,-7.6,53.678453038674036,96.8,0.0,0.0,0,0,0,0.0
49,720484,MEXICO MEM,MO,39.158,-91.818,+0250.9,-7.6,52.160000000000004,98.6,0.0,0.0,0,0,0,0.0
174,721045,MIDWEST NATIONAL AIR CENTER A,MO,39.332,-94.31,+0237.1,-5.8,53.7510989010989,98.6,0.0,0.0,0,0,0,0.0
434,720479,MONETT MUNICIPAL AIRPORT,MO,36.9,-94.017,+0401.1,-5.8,56.7032967032967,104.0,0.0,0.0,0,0,0,0.0
38,720475,NORTHWEST MISSOURI RGNL,MO,40.353,-94.915,+0350.5,-7.8,53.726027397260275,99.0,0.0,0.0,0,0,0,0.0
29,720482,OMAR N BRADLEY,MO,39.464,-92.427,+0264.3,-5.8,54.166759002770085,98.6,0.0,0.0,0,0,0,0.0
1102,723300,POPLAR BUFF MUNICIAL ARPT,MO,36.773,-90.325,+0099.7,-4.0,58.32493150684931,100.0,54.18,0.0,0,0,0,0.0
1893,724466,RICHARDS-GEBAUR AP,MO,38.85,-94.55,+0333.0,23.0,75.65171102661597,91.4,0.0,0.0,0,0,0,0.0
1822,724420,ROLLA NATIONAL AIRPORT,MO,38.132,-91.765,+0338.3,-8.0,55.54027777777778,104.0,41.13,0.0,0,0,0,0.0
1603,724453,SEDALIA MEMORIAL AIRPORT,MO,38.704,-93.183,+0274.3,-6.0,56.08657534246576,100.0,38.2,0.0,0,0,0,0.0
60,720488,SIKESTON MEM MUNI,MO,36.899,-89.562,+0096.0,-2.2,59.934383954154725,100.4,0.0,0.0,0,0,0,0.0
2353,724345,SPIRIT OF ST LOUIS AIRPORT,MO,38.657,-90.656,+0140.8,-6.0,55.70438356164383,102.9,43.43,0.0,0,0,0,0.0
2355,724400,SPRINGFIELD-BRANSON REGIONAL,MO,37.24,-93.39,+0384.7,-8.0,56.974794520547945,104.0,42.38,0.0,6,0,0,6.0
1599,724347,ST CHARLES CO SMARTT ARPT,MO,38.929,-90.428,+0132.9,-6.0,55.811506849315066,102.0,40.44,0.0,0,0,0,0.0
1939,724490,ST. JOSEPH/ROSE-CRA,MO,39.767,-94.917,+0249.0,-7.1,51.87091412742382,98.1,31.22,0.0,0,0,0,0.0
574,722367,WARRENSBURG,MO,38.783,-93.8,+0243.0,-5.8,54.84565826330533,98.6,0.0,0.0,0,0,0,0.0
30,720487,WARSAW MUNI,MO,38.347,-93.345,+0285.3,-7.6,51.87906249999999,99.9,23.91,0.0,0,0,0,0.0
205,720169,WASHINGTON REGIONAL AIRPORT,MO,38.583,-91.0,+0149.1,-4.0,56.18204419889503,102.2,0.0,0.0,0,0,0,0.0
2037,724457,WAYNESVILLE RGNL AR,MO,37.733,-92.133,+0353.0,-8.1,56.17774725274725,103.5,44.74,0.0,1,0,2,3.0
1590,723484,WEST PLAINS MUNICIPAL ARPT,MO,36.878,-91.903,+0372.8,-7.1,57.60246575342467,104.0,45.76,0.0,0,0,0,0.0
2038,724467,WHITEMAN AFB,MO,38.717,-93.55,+0265.0,-7.2,54.98406593406594,100.6,34.15,0.0,5,0,2,7.0
492,998219,BAY WAVELAND YACHT CLUB,MS,30.317,-89.317,+0005.0,34.2,74.9967359050445,99.9,0.0,0.0,0,0,0,0.0
1800,747590,BOBBY L CHAIN MUNI AIRPORT,MS,31.282,-89.253,+0046.0,18.0,66.41917808219176,102.0,67.07,0.0,0,0,0,0.0
260,720932,BROOKHAVEN LINCOLN COUNTY AIR,MS,31.606,-90.409,+0149.1,15.8,64.11479452054795,96.8,0.0,0.0,0,0,0,0.0
133,725023,CLEVELAND MUNICIPAL AIRPORT,MS,33.861,-90.758,+0042.7,8.4,68.53591160220995,99.1,20.92,0.0,0,0,0,0.0
1892,723306,COLUMBUS AFB,MS,33.65,-88.45,+0066.0,6.1,63.03917808219178,100.9,62.32,0.0,0,0,0,0.0
266,720927,FLETCHER FIELD AIRPORT,MS,34.3,-90.512,+0053.0,19.4,64.1489552238806,98.6,0.0,0.0,0,0,0,0.0
141,720769,GEORGE M BRYAN AIRPORT,MS,33.433,-88.849,+0101.2,10.4,65.7624183006536,114.8,0.0,0.0,0,0,0,0.0
1103,723307,GOLDEN TRIANGLE RGNL APT,MS,33.45,-88.583,+0080.5,6.1,63.764383561643825,100.0,10.36,0.0,0,0,0,0.0
1799,747580,GREENWOOD-LEFLORE AIRPORT,MS,33.496,-90.087,+0040.5,9.0,65.29945205479453,100.9,51.14,0.0,0,0,0,0.0
1798,747570,GULFPORT-BILOXI INTL ARPT,MS,30.412,-89.081,+0012.8,23.0,68.9158904109589,100.9,58.78,0.0,0,0,0,0.0
1018,722348,HATTIESBURG-LAUREL RGNL AP,MS,31.467,-89.333,+0089.3,16.0,64.84645892351274,104.0,34.78,0.0,0,0,0,0.0
1814,722354,HAWKINS FIELD AIRPORT,MS,32.337,-90.221,+0104.2,1.0,66.1178082191781,100.0,66.83,0.0,0,0,0,0.0
150,720776,HESLER NOBLE FLD,MS,31.673,-89.172,+0072.5,14.7,64.18328445747801,103.1,57.73,0.0,0,0,0,0.0
1019,722357,HRDY-ANRES FD NTCHZ-ADAMS COU,MS,31.617,-91.283,+0082.9,14.0,65.266573816156,97.0,42.14,0.0,0,0,0,0.0
2474,722350,JACKSON INTERNATIONAL AIRPORT,MS,32.321,-90.078,+0100.6,12.9,65.09013698630137,99.0,65.79,0.0,0,1,0,4.0
261,720787,JOHN BELL WILLIAMS AIRPORT,MS,32.304,-90.411,+0075.3,14.0,63.90603448275863,98.6,0.0,0.0,0,0,0,0.0
1881,747686,KEESLER AFB,MS,30.417,-88.917,+0010.0,21.6,68.69013698630138,100.9,60.62,0.0,0,0,0,0.0
2491,722340,KEY FIELD AIRPORT,MS,32.335,-88.744,+0089.6,12.9,65.19698630136985,104.0,54.58,0.0,0,0,0,0.0
2188,722358,MCOM/PIKE CO/J E LWS FD AP,MS,31.183,-90.471,+0125.9,16.0,65.74739726027398,100.0,58.32,0.0,0,0,0,0.0
2343,722345,MERIDIAN NAS/MC CAIN FD AP,MS,32.55,-88.567,+0082.6,10.9,64.17486187845302,102.9,52.5,0.0,0,0,0,0.0
1801,747680,MID DELTA REGIONAL AIRPORT,MS,33.483,-90.985,+0039.0,10.0,65.24547945205478,104.0,48.78,0.0,0,0,0,0.0
215,746941,MONROE COUNTY AIRPORT,MS,33.873,-88.49,+0069.2,12.2,62.68571428571429,100.4,0.0,0.0,0,0,0,0.0
1742,722165,OLIVE BRANCH AIRPORT,MS,34.979,-89.787,+0122.5,1.4,61.910958904109584,98.6,0.0,0.0,0,0,0,0.0
462,720541,OXFORD UNIV,MS,34.383,-89.55,+0137.8,1.4,60.940821917808215,96.8,0.0,0.0,0,0,0,0.0
9,722349,PICAYUNE MUNI,MS,30.487,-89.651,+0017.1,21.2,70.21475409836066,100.4,0.0,0.0,0,0,0,0.0
8,720708,RANGE B,MS,32.8,-88.833,+0164.6,9.0,66.18277945619334,100.9,41.92,0.0,0,0,0,0.0
277,720924,ROSCOE TURNER AIRPORT,MS,34.915,-88.604,+0130.2,10.4,61.65126050420169,98.6,0.0,0.0,0,0,0,0.0
1808,722138,STENNIS INTERNATIONAL AIRPORT,MS,30.368,-89.455,+0007.0,17.6,70.68630136986302,98.6,0.0,0.0,0,0,0,0.0
1836,747688,TRENT LOTT INTL AIRPORT,MS,30.464,-88.532,+0005.5,19.9,67.93643835616437,102.2,68.83,0.0,0,0,0,0.0
1714,722364,TUNICA MUNICIPAL AIRPORT,MS,34.681,-90.347,+0059.1,3.0,60.043653250774,101.1,0.0,0.0,0,0,0,0.0
2112,723320,TUPELO REGIONAL AIRPORT,MS,34.262,-88.771,+0110.0,5.0,64.38980716253444,102.9,54.22,0.0,1,0,0,1.0
132,722355,VICKSBURG MUNICIPAL AIRPORT,MS,32.233,-90.933,+0031.4,12.2,65.17134670487106,96.8,0.0,0.0,0,0,0,0.0
352,720717,WEST DELTA 27A               ,MS,29.117,-89.55,+0036.3,-18.4,48.75116279069768,80.6,0.0,0.0,0,0,0,0.0
107,720994,ALPHA (RAYNESFORD)           ,MT,47.283,-110.8,+1219.2,-23.8,43.545259938837916,98.6,9.79,0.0,0,0,0,0.0
1412,726777,BAKER MUNICIPAL AIRPORT,MT,46.358,-104.25,+0905.6,-27.0,42.772602739726025,102.0,13.3,0.0,0,0,0,0.0
1789,727740,BERT MOONEY AIRPORT,MT,45.965,-112.501,+1678.2,-40.0,40.02904109589041,96.1,10.040000000000001,0.0,0,0,0,0.0
2520,726770,BILLINGS LOGAN INTERNATIONAL,MT,45.807,-108.542,+1091.5,-25.1,47.48,102.9,15.54,0.0,12,0,5,17.0
168,720995,BRAVO (GEYSER)               ,MT,47.283,-110.367,+1234.4,-23.8,40.005357142857136,96.1,2.23,0.0,0,0,0,0.0
194,720996,CHARLIE (STANFORD)           ,MT,47.1,-110.167,+1336.6,-23.1,43.04952076677316,96.8,10.31,0.0,0,0,0,0.0
1787,727690,CUT BANK MUNICIPAL AIRPORT,MT,48.603,-112.375,+1169.8,-29.0,42.4560773480663,96.1,9.23,0.0,13,0,0,13.0
815,726676,DAWSON COMMUNITY AIRPORT,MT,47.133,-104.8,+0748.9,-25.1,43.46593406593407,104.0,12.370000000000001,0.0,0,0,0,0.0
106,720997,DELTA (DENTON)               ,MT,47.383,-109.817,+1093.3,-25.6,44.348433048433044,101.7,8.94,0.0,0,0,0,0.0
1788,727700,DILLON AIRPORT,MT,45.258,-112.554,+1585.0,-36.0,41.232328767123285,97.0,4.71,0.0,9,0,0,9.0
182,720998,ECHO (WINIFRED)              ,MT,47.45,-109.417,+1116.5,-25.6,44.96360946745561,101.5,7.87,0.0,0,0,0,0.0
189,720999,FOXTROT (AUGUSTA)            ,MT,47.6,-112.317,+1343.3,-34.1,41.8176119402985,96.1,6.42,0.0,0,0,0,0.0
2143,742300,FRANK WILEY FIELD AIRPORT,MT,46.427,-105.883,+0799.8,-29.0,45.355342465753424,106.0,10.120000000000001,0.0,0,0,0,0.0
2304,726797,GALLATIN FIELD AIRPORT,MT,45.788,-111.161,+1349.4,-45.0,42.206575342465754,100.0,13.33,0.0,16,0,0,16.0
2322,727790,GLACIER PARK INTERNATIONAL AI,MT,48.304,-114.264,+0901.3,-34.1,42.84465753424658,98.1,17.27,0.0,24,0,0,24.0
108,721001,GOLF (SIMMS)                 ,MT,47.333,-112.1,+1310.6,-37.1,43.12054380664653,97.3,8.56,0.0,0,0,0,0.0
2102,727760,GREAT FALLS,MT,47.45,-111.383,+1130.5,-32.1,45.27755102040817,102.0,14.8,0.0,0,0,0,0.0
2320,727750,GREAT FALLS INTERNATIONAL AIR,MT,47.473,-111.382,+1116.8,-32.1,45.147091412742384,102.0,15.33,0.0,15,0,0,15.0
2321,727770,HAVRE CITY-COUNTY AIRPORT,MT,48.543,-109.763,+0787.9,-36.9,44.12991689750692,102.9,10.83,0.0,11,0,0,11.0
2318,727720,HELENA REGIONAL AIRPORT,MT,46.606,-111.964,+1166.8,-35.0,45.675,102.0,11.75,0.0,5,0,0,5.0
125,721002,HOTEL (FAIRFIELD)            ,MT,47.7,-111.95,+1178.7,-28.7,45.146974063400584,99.3,5.88,0.0,0,0,0,0.0
169,721003,INDIA (ULM)                  ,MT,47.317,-111.467,+1108.0,-35.5,45.46656716417911,101.7,11.53,0.0,0,0,0,0.0
1458,727684,JORDAN AIRPORT,MT,47.326,-106.948,+0811.4,-34.1,46.43917808219176,106.0,12.73,0.0,1,0,0,1.0
197,721004,JULIE (POWER)                ,MT,47.75,-111.55,+1152.1,-32.6,41.9,97.3,8.78,0.0,0,0,0,0.0
167,721005,KILO (HARLOWTOWN)            ,MT,46.45,-109.8,+1329.8,-27.9,43.40689655172414,100.6,14.58,0.0,0,0,0,0.0
1459,727686,L M CLAYTON AIRPORT,MT,48.094,-105.574,+0605.3,-35.0,41.98849315068494,104.0,10.6,0.0,0,0,0,0.0
2489,726776,LEWISTOWN MUNICIPAL ARPT,MT,47.049,-109.458,+1263.4,-29.9,42.88104395604395,100.9,17.28,0.0,9,0,0,9.0
191,721006,LIMA (JUDITH GAP)            ,MT,46.7,-109.733,+1414.3,-14.8,29.96071428571428,74.3,1.1400000000000001,0.0,0,0,0,0.0
1850,727755,MALMSTROM AFHP,MT,47.5,-111.183,+1058.0,-31.5,45.07472222222222,100.9,10.93,0.0,2,0,0,2.0
190,721007,MIKE (MOORE)                 ,MT,47.017,-109.633,+1256.1,-29.4,36.90141509433962,97.2,6.31,0.0,0,0,0,0.0
2305,726798,MISSION FIELD AIRPORT,MT,45.698,-110.441,+1415.2,-27.0,45.81260273972603,102.0,14.85,0.0,0,0,0,0.0
2319,727730,MISSOULA INTERNATIONAL AIRPOR,MT,46.921,-114.093,+0972.9,-18.9,45.809863013698624,104.0,10.89,0.0,3,0,0,3.0
187,721008,NOVEMBER (GRASS RANGE)       ,MT,47.067,-109.033,+1161.3,-23.3,33.91182795698924,87.6,2.57,0.0,0,0,0,0.0
109,721009,OSCAR (ROY)                  ,MT,47.333,-108.933,+1086.0,-22.5,35.69621848739496,104.5,5.41,0.0,0,0,0,0.0
19,720759,RAVALLI CO,MT,46.251,-114.125,+1110.1,-23.8,44.5579831932773,96.8,0.0,0.0,0,0,0,0.0
1460,727687,SIDNEY-RICHLAND MUNI ARPT,MT,47.717,-104.183,+0603.5,-27.0,42.430684931506846,102.9,4.96,0.0,0,0,0,0.0
2458,727680,WOKAL FIELD/GLASGOW INTL AIRP,MT,48.214,-106.621,+0696.5,-31.0,44.310164835164834,108.0,10.15,0.0,8,0,0,8.0
767,726764,YELLOWSTONE AIRPORT,MT,44.683,-111.117,+2026.6,5.0,52.216568047337276,87.8,0.0,0.0,0,0,0,0.0
1089,723069,ALBERT J ELLIS AIRPORT,NC,34.833,-77.617,+0029.3,12.9,62.76739726027397,98.1,40.93,0.0,0,0,0,0.0
991,722177,ANDREWS-MURPHY AIRPORT,NC,35.195,-83.865,+0516.9,0.5,55.97650429799427,92.7,37.07,0.0,0,0,0,0.0
1583,723146,ASHE COUNTY AIRPORT,NC,36.432,-81.419,+0969.3,-7.8,51.984916201117315,86.4,36.89,0.0,0,0,0,0.0
1495,746935,ASHEBORO MUNICIPAL AIRPORT,NC,35.654,-79.895,+0205.1,7.7,59.52534435261708,95.4,31.61,0.0,0,0,0,0.0
2205,723150,ASHEVILLE REGIONAL AIRPORT,NC,35.432,-82.538,+0645.3,0.0,56.02000000000001,91.9,49.22,0.0,1,0,0,1.0
689,994975,BEAUFORT  NC,NC,34.2,-76.67,+0010.0,20.3,64.65515320334262,88.0,0.0,0.0,0,0,0,0.0
2099,723139,BILLY MITCHELL AIRPORT,NC,35.233,-75.622,+0003.4,21.9,65.0504109589041,90.0,47.53,0.0,0,0,0,0.0
2128,723097,BOGUE FIELD MARINE CORPS AUXI,NC,34.683,-77.033,+0006.4,16.0,66.43119777158775,99.0,35.42,0.0,0,0,0,0.0
1834,722198,BOONE WATAUGA HOSPTL,NC,36.2,-81.65,+0959.0,2.8,52.0856338028169,88.0,54.160000000000004,0.0,0,0,0,0.0
1812,722191,BRUNSWICK COUNTY AIRPORT,NC,33.929,-78.075,+0007.6,18.5,64.95678670360111,96.8,32.99,0.0,0,0,0,0.0
1099,723174,BURLINGTON ALAMANCE RGL AP,NC,36.047,-79.477,+0188.1,7.0,59.55945205479453,97.0,44.42,0.0,0,0,0,0.0
2139,994160,CAPE LOOKOUT  NC,NC,34.62,-76.52,+0004.6,22.6,65.42191780821919,86.7,0.0,0.0,0,0,0,0.0
2507,723140,CHARLOTTE/DOUGLAS INTERNATION,NC,35.224,-80.955,+0221.9,9.0,62.44602739726027,100.9,44.93,0.0,2,0,1,3.0
2202,723090,CHERRY POINT MCAS,NC,34.9,-76.883,+0008.8,17.1,63.83178082191781,98.1,49.519999999999996,0.0,0,0,0,0.0
884,720274,COLUMBUS CO MUNICIPAL ARPT,NC,34.273,-78.715,+0029.9,17.4,63.923287671232885,96.3,31.290000000000003,0.0,0,0,0,0.0
978,722132,CONCORD REGIONAL AIRPORT,NC,35.39,-80.707,+0214.9,8.6,61.40027397260275,98.6,0.0,0.0,0,0,0,0.0
2346,723095,CRAVEN COUNTY REG AIRPORT,NC,35.068,-77.048,+0005.8,18.0,63.34657534246576,96.1,51.29,0.0,0,0,0,0.0
1761,723626,CURRITUCK COUNTY AIRPORT,NC,36.399,-76.016,+0004.9,14.4,61.06794520547945,94.5,36.85,0.0,0,0,0,0.0
889,720279,CURTIS L BROWN JR FLD ARPT,NC,34.602,-78.578,+0040.5,15.8,63.68986301369863,99.1,27.830000000000002,0.0,0,0,0,0.0
1806,723046,DARE COUNTY REGIONAL AIRPORT,NC,35.917,-75.702,+0004.0,18.5,62.0986301369863,94.3,38.7,0.0,0,0,0,0.0
957,722079,DAVIDSON COUNTY AIRPORT,NC,35.781,-80.304,+0223.4,7.2,59.23205479452054,96.4,37.19,0.0,0,0,0,0.0
381,998209,DUCK PIER,NC,36.183,-75.75,+0007.0,16.5,62.33072625698324,91.4,0.0,0.0,0,0,0,0.0
1494,746929,DUPLIN COUNTY AIRPORT,NC,35.0,-77.982,+0041.8,10.4,61.61049723756905,96.8,0.0,0.0,0,0,0,0.0
1807,723070,ELZ CTY CG/AIR STN RGNL AP,NC,36.261,-76.175,+0004.0,15.1,61.92657534246575,96.1,42.69,0.0,0,0,0,0.0
1085,723035,FAYETT RGNL/GRANNIS FLD AP,NC,34.991,-78.88,+0056.7,15.1,63.76493150684933,100.9,33.37,0.0,0,0,0,0.0
